1567382787,mars,74.438
1567382848,mars,60.787
1567382908,mars,62.133
1567382968,mars,71.756
1567383029,mars,58.995
1567383089,mars,68.522
1567383150,mars,71.473
1567383210,mars,62.159
1567383270,mars,81.351
1567383331,mars,66.061
1567383391,mars,61.468
1567383451,mars,68.779
1567383512,mars,62.784
1567383572,mars,61.523
1567383632,mars,79.963
1567383693,mars,69.144
1567383753,mars,64.547
1567383813,mars,61.622
1567383874,mars,71.599
1567383934,mars,69.371
1567383994,mars,62.503
1567384055,mars,69.695
1567384115,mars,63.001
1567384175,mars,67.354
1567384236,mars,67.496
1567384296,mars,70.232
1567384356,mars,69.166
1567384417,mars,70.059
1567384477,mars,60.328
1567384537,mars,64.577
1567384598,mars,74.819
1567384658,mars,69.278
1567384718,mars,59.609
1567384779,mars,78.345
1567384839,mars,60.181
1567384900,mars,73.496
1567384960,mars,60.103
1567385020,mars,68.018
1567385081,mars,65.841
1567385141,mars,67.998
1567385201,mars,78.601
1567385262,mars,69.112
1567385322,mars,61.19
1567385382,mars,68.052
1567385443,mars,69.095
1567385503,mars,62.452
1567385563,mars,71.341
1567385624,mars,62.679
1567385684,mars,74.629
1567385744,mars,60.579
1567385805,mars,76.636
1567385865,mars,65.179
1567385925,mars,66.294
1567385986,mars,78.349
1567386046,mars,63.5
1567386106,mars,61.21
1567386167,mars,62.406
1567386227,mars,75.003
1567386287,mars,64.987
1567386348,mars,59.904
1567386408,mars,65.708
1567386469,mars,63.205
1567386529,mars,66.989
1567386589,mars,62.758
1567386650,mars,69.173
1567386710,mars,75.665
1567386770,mars,66.06
1567386831,mars,61.069
1567386891,mars,64.453
1567386951,mars,65.348
1567387012,mars,68.413
1567387072,mars,64.037
1567387132,mars,68.069
1567387193,mars,78.99
1567387253,mars,65.431
1567387313,mars,64.234
1567387374,mars,69.737
1567387434,mars,67.579
1567387494,mars,59.068
1567387555,mars,76.183
1567387615,mars,78.834
1567387675,mars,68.063
1567387736,mars,67.47
1567387796,mars,67.153
1567387857,mars,61.474
1567387917,mars,71.034
1567387977,mars,64.829
1567388038,mars,63.408
1567388098,mars,67.897
1567388158,mars,74.757
1567388219,mars,78.641
1567388279,mars,68.579
1567388339,mars,75.576
1567388400,mars,61.426
1567388460,mars,73.97
1567388520,mars,57.857
1567388581,mars,63.235
1567388641,mars,60.904
1567388701,mars,69.361
1567388762,mars,67.984
1567388822,mars,71.227
1567388882,mars,77.783
1567388943,mars,66.976
1567389003,mars,70.735
1567389063,mars,71.245
1567389124,mars,67.333
1567389184,mars,78.07
1567389244,mars,71.829
1567389305,mars,55.552
1567389365,mars,53.034
1567389425,mars,67.765
1567389486,mars,68.234
1567389546,mars,65.731
1567389607,mars,62.559
1567389667,mars,65.097
1567389727,mars,62.416
1567389788,mars,54.103
1567389848,mars,72.153
1567389908,mars,68.303
1567389969,mars,64.615
1567390029,mars,78.117
1567390089,mars,68.862
1567390150,mars,73.036
1567390210,mars,70.552
1567390270,mars,72.167
1567390331,mars,72.714
1567390391,mars,69.973
1567390451,mars,69.35
1567390512,mars,64.735
1567390572,mars,63.787
1567390632,mars,67.764
1567390693,mars,66.755
1567390753,mars,70.126
1567390814,mars,70.247
1567390874,mars,67.139
1567390934,mars,76.362
1567390995,mars,71.404
1567391055,mars,74.8
1567391115,mars,65.412
1567391176,mars,68.138
1567391236,mars,67.694
1567391296,mars,65.424
1567391357,mars,82.688
1567391417,mars,58.5
1567391477,mars,73.31
1567391538,mars,72.472
1567391598,mars,65.619
1567391658,mars,74.679
1567391719,mars,64.137
1567391779,mars,73.821
1567391839,mars,62.804
1567391900,mars,57.428
1567391960,mars,64.507
1567392020,mars,64.408
1567392081,mars,56.953
1567392141,mars,71.765
1567392201,mars,64.895
1567392262,mars,67.662
1567392322,mars,61.019
1567392382,mars,62.954
1567392443,mars,68.595
1567392503,mars,54.593
1567392563,mars,62.859
1567392624,mars,60.378
1567392684,mars,63.146
1567392745,mars,66.504
1567392805,mars,58.756
1567392865,mars,71.592
1567392926,mars,71.131
1567392986,mars,72.483
1567393046,mars,66.613
1567393107,mars,58.513
1567393167,mars,67.094
1567393227,mars,62.189
1567393288,mars,67.118
1567393348,mars,73.757
1567393408,mars,64.842
1567393469,mars,65.928
1567393529,mars,63.956
1567393589,mars,67.273
1567393650,mars,69.984
1567393710,mars,60.778
1567393770,mars,57.529
1567393831,mars,75.049
1567393891,mars,70.51
1567393952,mars,65.856
1567394012,mars,76.344
1567394072,mars,62.439
1567394133,mars,60.502
1567394193,mars,68.922
1567394253,mars,60.933
1567394314,mars,73.075
1567394374,mars,69.215
1567394434,mars,73.312
1567394495,mars,63.355
1567394555,mars,54.887
1567394615,mars,73.732
1567394676,mars,64.515
1567394736,mars,69.516
1567394796,mars,56.734
1567394857,mars,65.435
1567394917,mars,59.899
1567394977,mars,67.416
1567395038,mars,64.957
1567395098,mars,74.368
1567395158,mars,64.361
1567395219,mars,70.239
1567395279,mars,68.273
1567395339,mars,67.028
1567395400,mars,63.06
1567395460,mars,56.936
1567395520,mars,62.538
1567395581,mars,70.281
1567395641,mars,66.951
1567395702,mars,62.357
1567395762,mars,67.676
1567395822,mars,56.289
1567395883,mars,64.826
1567395943,mars,63.108
1567396003,mars,75.768
1567396064,mars,69.184
1567396124,mars,72.86
1567396184,mars,68.78
1567396245,mars,67.681
1567396305,mars,69.014
1567396365,mars,70.031
1567396426,mars,68.705
1567396486,mars,58.681
1567396546,mars,68.688
1567396607,mars,55.483
1567396667,mars,61.05
1567396727,mars,72.409
1567396788,mars,73.751
1567396848,mars,70.779
1567396908,mars,67.61
1567396969,mars,75.044
1567397029,mars,65.869
1567397089,mars,73.252
1567397150,mars,73.825
1567397210,mars,71.422
1567397271,mars,62.568
1567397331,mars,65.431
1567397391,mars,68.221
1567397452,mars,73.133
1567397512,mars,74.309
1567397572,mars,60.197
1567397633,mars,75.654
1567397693,mars,66.223
1567397753,mars,71.221
1567397814,mars,68.277
1567397874,mars,61.89
1567397934,mars,65.615
1567397995,mars,71.049
1567398055,mars,71.958
1567398115,mars,71.403
1567398176,mars,65.011
1567398236,mars,61.161
1567398296,mars,61.14
1567398357,mars,57.159
1567398417,mars,59.502
1567398477,mars,75.776
1567398538,mars,58.437
1567398598,mars,65.789
1567398658,mars,63.055
1567398719,mars,66.78
1567398779,mars,54.322
1567398840,mars,70.769
1567398900,mars,64.278
1567398960,mars,67.891
1567399021,mars,62.443
1567399081,mars,66.441
1567399141,mars,68.121
1567399202,mars,55.735
1567399262,mars,75.118
1567399322,mars,62.973
1567399383,mars,77.904
1567399443,mars,60.109
1567399503,mars,57.389
1567399564,mars,62.888
1567399624,mars,64.328
1567399684,mars,65.701
1567399745,mars,74.372
1567399805,mars,59.793
1567399865,mars,70.173
1567399926,mars,60.753
1567399986,mars,66.928
1567400047,mars,61.045
1567400107,mars,71.257
1567400167,mars,63.764
1567400228,mars,68.953
1567400288,mars,66.953
1567400348,mars,59.595
1567400409,mars,72.36
1567400469,mars,64.665
1567400529,mars,54.725
1567400590,mars,64.895
1567400650,mars,54.322
1567400710,mars,63.167
1567400771,mars,60.44
1567400831,mars,60.185
1567400891,mars,76.206
1567400952,mars,64.309
1567401012,mars,76.961
1567401072,mars,61.644
1567401133,mars,74.915
1567401193,mars,63.576
1567401253,mars,68.658
1567401314,mars,73.092
1567401374,mars,67.123
1567401435,mars,56.856
1567401495,mars,69.91
1567401555,mars,58.67
1567401616,mars,57.961
1567401676,mars,62.903
1567401736,mars,64.145
1567401797,mars,74.514
1567401857,mars,64.487
1567401917,mars,64.206
1567401978,mars,69.917
1567402038,mars,70.718
1567402098,mars,78.959
1567402159,mars,65.154
1567402219,mars,69.177
1567402279,mars,64.85
1567402340,mars,79.201
1567402400,mars,68.035
1567402460,mars,73.958
1567402521,mars,70.256
1567402581,mars,63.152
1567402641,mars,75.568
1567402702,mars,75.192
1567402762,mars,61.805
1567402822,mars,64.426
1567402883,mars,64.279
1567402943,mars,77.589
1567403004,mars,68.976
1567403064,mars,67.65
1567403124,mars,59.114
1567403185,mars,64.718
1567403245,mars,69.889
1567403305,mars,71.65
1567403366,mars,73.712
1567403426,mars,64.501
1567403486,mars,60.541
1567403547,mars,71.563
1567403607,mars,56.47
1567403667,mars,61.007
1567403728,mars,64.305
1567403788,mars,71.671
1567403848,mars,62.894
1567403909,mars,57.717
1567403969,mars,71.689
1567404029,mars,67.513
1567404090,mars,57.939
1567404150,mars,75.388
1567404210,mars,69.486
1567404271,mars,63.943
1567404331,mars,55.627
1567404392,mars,59.361
1567404452,mars,60.305
1567404512,mars,65.421
1567404573,mars,63.384
1567404633,mars,71.518
1567404693,mars,67.206
1567404754,mars,63.331
1567404814,mars,72.056
1567404874,mars,60.739
1567404935,mars,65.563
1567404995,mars,72.705
1567405055,mars,70.8
1567405116,mars,60.093
1567405176,mars,70.274
1567405236,mars,74.432
1567405297,mars,57.27
1567405357,mars,63.706
1567405417,mars,66.821
1567405478,mars,65.815
1567405538,mars,69.823
1567405598,mars,67.243
1567405659,mars,63.536
1567405719,mars,62.789
1567405779,mars,55.853
1567405840,mars,75.697
1567405900,mars,71.818
1567405961,mars,67.033
1567406021,mars,65.144
1567406081,mars,69.481
1567406142,mars,65.387
1567406202,mars,64.174
1567406262,mars,62.207
1567406323,mars,61.179
1567406383,mars,75.757
1567406443,mars,64.275
1567406504,mars,62.315
1567406564,mars,56.156
1567406624,mars,57.117
1567406685,mars,71.959
1567406745,mars,53.65
1567406805,mars,67.352
1567406866,mars,63.475
1567406926,mars,69.101
1567406986,mars,63.603
1567407047,mars,62.643
1567407107,mars,67.495
1567407167,mars,67.71
1567407228,mars,81.781
1567407288,mars,58.179
1567407349,mars,59.3
1567407409,mars,75.93
1567407469,mars,66.833
1567407530,mars,69.394
1567407590,mars,69.484
1567407650,mars,55.686
1567407711,mars,65.822
1567407771,mars,62.632
1567407831,mars,48.274
1567407892,mars,66.991
1567407952,mars,75.558
